applicant_id,ktp_number,nama_lengkap,jenis_kelamin,tanggal_lahir,usia,status_pernikahan,jumlah_tanggungan,pendidikan_terakhir,jenis_pekerjaan,lama_bekerja_tahun,pendapatan_bulanan,kota,provinsi,no_telepon,hutang_bulanan_existing
APP00847,7124130201998740,Bunga Hartono,perempuan,1969-04-23,57,Belum Menikah,0,S3,Wiraswasta,23,34300000,Palembang,Sumatera Selatan,085857454492,0
APP00848,7372042309986379,Made Panjaitan,LAKI-LAKI,1986-12-04,39,Cerai,0,SMA,Profesional,2,6820000,Banjarmasin,Kalimantan Selatan,085145662295,0
APP00849,3340181401880172,Cahyo Napitupulu,Male,1961-02-21,65,Belum Menikah,1,SD,Wiraswasta,15,Rp. 3630000,Padang,Sumatera Barat,085760235158,640000
APP00850,5164041107635683,Ayu Pratama,P,2001-03-27,25,Menikah,5,S2,BUMN,5,Rp 13730000,Malang,Jawa Timur,082124413395,0
APP00851,3659041912658597,Sinta Ginting,P,1989-01-09,37,Belum Menikah,1,S2,PNS,10,11220000,Depok,Jawa Barat,083146936561,0
APP00852,1324082412907767,Fajar Siahaan,Laki-laki,1963-07-27,63,Cerai,0,SMA,Wiraswasta,35,6270000,Padang,Sumatera Barat,082201922095,1200000
APP00853,3327192807784245,  Dina Siregar,P,1961-12-24,65,Menikah,1,S3,BUMN,30,29460000,Palembang,Sumatera Selatan,085232676992,0
APP00854,3303190405601070,Lestari Rambe,perempuan,1994-08-18,31,Cerai,1,S1,BUMN,5,IDR 14330000,Balikpapan,Kalimantan Timur,082184423471,1740000
APP00855,6142141912981138,Faisal Wijaya,laki-laki,1999-12-03,26,Belum Menikah,0,S3,Swasta,5,Rp32210000,Balikpapan,Kalimantan Timur,081264332262,5370000
APP00856,5152102408617258,  Umar Rambe,L,2001-02-28,25,Menikah,5,SMP,Wiraswasta,4,6530000,Denpasar,Bali,082260595298,0
APP00857,3503141606922737,Indah Purnama,Wanita,1965-04-29,61,Menikah,5,S2,PNS,19,Rp18840000,Bekasi,Jawa Barat,087706200363,6020000
APP00858,7127041704979351,Yuli Sinaga,Female,1987-08-11,39,Menikah,4,S2,Wiraswasta,10,18600000,Depok,Jawa Barat,087849149860,0
APP00859,1229190907662143,Zahra Wijaya  ,Female,1991-05-27,34,Cerai,3,S2,Profesional,12,34690000,Bekasi,Jawa Barat,083181159485,3060000
APP00860,1476172305914919,  Irfan Susanto  ,Male,1962-04-07,64,Menikah,1,SD,TNI/Polri,10,Rp. 2800000,Jakarta,DKI Jakarta,085778718882,0
APP00861,1210072312769430,Gunawan Rambe,Pria,1974-03-01,51,Cerai,0,S1,TNI/Polri,18,8080000,Pontianak,Kalimantan Barat,083199846058,520000
APP00862,3207180210696836,Cantika Rambe  ,Wanita,1993-11-25,33,Belum Menikah,1,S1,Swasta,0,Rp11400000,Padang,Sumatera Barat,081365557864,1920000
APP00863,3501010207937314,Dina Utomo,Wanita,1983-05-21,43,Belum Menikah,0,SMA,Wiraswasta,5,5650000,Pontianak,Kalimantan Barat,082140516654,0
APP00864,1426071707946977,  Gita Permadi,perempuan,1988-03-11,37,Belum Menikah,0,S3,Swasta,15,30630000,Makassar,Sulawesi Selatan,085801703630,8900000
APP00865,1269080110771134,Utami Permadi,Female,2001-06-27,24,Belum Menikah,0,S2,Profesional,2,16190000,Palembang,Sumatera Selatan,087761979797,0
APP00866,3160071207914902,Joko Manurung,Laki-laki,1992-01-07,34,Menikah,4,SMA,Profesional,4,8120000,Semarang,Jawa Tengah,085839405980,1180000
APP00867,3668202503818530,Putra Daulay,Laki-laki,1988-10-03,37,Cerai,1,S2,BUMN,1,12410000,Jakarta,DKI Jakarta,085120319777,0
APP00868,7367060701928553,Nurul Daulay,perempuan,1998-11-04,28,Belum Menikah,1,S1,Swasta,8,9150000,Denpasar,Bali,085286841962,0
APP00869,3522151408788460,Yoga Ong,Pria,1964-01-05,62,Menikah,5,D3,BUMN,24,Rp. 9870000,Tangerang,Banten,081266293151,0
APP00870,6376011403752188,Surya Purba,laki-laki,1981-01-05,45,Menikah,2,SMA,BUMN,18,IDR 7700000,Pontianak,Kalimantan Barat,085817989022,0
APP00871,3560151906761157,Teguh Sulistyo,Pria,1977-11-20,48,Cerai,3,SD,PNS,27,4020000,Manado,Sulawesi Utara,085253981889,1270000
APP00872,3666202512842747,Sigit Lim,L,1983-08-21,43,Menikah,4,S1,Wiraswasta,15,IDR 8020000,Palembang,Sumatera Selatan,085188763802,1800000
APP00873,1378012106658966,Bayu Sihombing,L,1968-02-13,58,Menikah,0,SMP,PNS,11,Rp4350000,Yogyakarta,DI Yogyakarta,087788618207,0
APP00874,7172051309983785,Rahmat Tampubolon,Male,2002-04-11,24,Menikah,3,S3,PNS,1,24210000,Padang,Sumatera Barat,085749703506,0
APP00875,6131042503731641,Zahra Pulungan,PEREMPUAN,1990-07-15,35,Cerai,0,D3,Profesional,14,10610000,Pontianak,Kalimantan Barat,083857052187,0
APP00876,6107042503745288,Yanto Nasution,laki-laki,1982-06-06,44,Belum Menikah,0,SD,Swasta,3,3550000,Depok,Jawa Barat,085815689109,510000
APP00877,3534141610780406,Sinta Karo,perempuan,1991-10-17,35,Menikah,2,SD,Profesional,8,7970000,Denpasar,Bali,085764016329,0
APP00878,3377052208741712,Mega Prabowo,P,1997-12-30,28,Menikah,2,S2,Profesional,7,28960000,Balikpapan,Kalimantan Timur,082202915854,0
APP00879,7156130108734914,Hadi Gunawan,Pria,1981-03-12,44,Belum Menikah,0,SD,Swasta,20,3590000,Makassar,Sulawesi Selatan,083146215958,0
APP00880,3310172202859250,Amelia Kusuma,Female,1998-03-11,28,Cerai,2,S2,Swasta,0,10160000,Balikpapan,Kalimantan Timur,085113447609,1000000
APP00881,7331072501696960,Rini Prabowo,Female,1997-08-28,29,Menikah,4,SMA,Wiraswasta,2,8280000,Balikpapan,Kalimantan Timur,083109962183,0
APP00882,5131090601682098, Fatimah Rambe ,Female,1981-03-01,45,Cerai,0,S1,PNS,2,9240000,Denpasar,Bali,085199801376,1330000
APP00883,1452040905612691,Reza Napitupulu,LAKI-LAKI,1999-05-01,27,Menikah,2,S2,Profesional,1,Rp 35650000,Malang,Jawa Timur,085165642601,5040000
APP00884,5179111210702994,Sari Napitupulu,Wanita,1969-08-21,57,Menikah,5,SMP,Wiraswasta,22,6090000,Semarang,Jawa Tengah,085114900385,0
APP00885,5162050609943747,Eko Lim,LAKI-LAKI,1991-10-05,34,Cerai,2,SD,Swasta,14,4280000,Bogor,Jawa Barat,082231454615,0
APP00886,7141070303604744,  Wati Tarigan,PEREMPUAN,1997-09-24,28,Menikah,4,SMA,BUMN,7,7040000,Palembang,Sumatera Selatan,085876618308,0
APP00887,3209090807908764,Ela Hidayat,Female,1971-05-07,55,Cerai,2,S2,PNS,5,Rp21140000,Surabaya,Jawa Timur,081278187109,1590000
APP00888,1401052807973243,Yuli Pardede,Female,1984-04-10,42,Menikah,5,SMA,Wiraswasta,13,Rp 8440000,Bogor,Jawa Barat,085123060023,0
APP00889,3238050107867871,  Eko Simatupang,LAKI-LAKI,1984-12-13,42,Cerai,1,S2,Swasta,10,Rp 9510000,Solo,Jawa Tengah,085299201663,2590000
APP00890,7117062203636103,Ferry Pardede,Male,1987-02-08,38,Menikah,1,SMP,BUMN,10,Rp 2640000,Semarang,Jawa Tengah,083890113484,0
APP00891,3332200906864642,Hadi Ginting,laki-laki,1994-01-08,32,Cerai,0,SMP,BUMN,6,3240000,Medan,Sumatera Utara,087864497602,0
APP00892,7361080911969014,Tina Simatupang,PEREMPUAN,1993-02-25,32,Belum Menikah,0,SMP,Wiraswasta,9,Rp. 5860000,Solo,Jawa Tengah,085835615266,1610000
APP00893,5154100405906054,Bunga Ginting,Wanita,1995-01-14,31,Belum Menikah,0,D3,Swasta,10,9480000,Bandung,Jawa Barat,083152474665,0
APP00894,3338072307919706, Muhamad Prabowo ,Laki-laki,1961-02-21,65,Cerai,2,S2,Profesional,35,18140000,Banjarmasin,Kalimantan Selatan,081327638354,0
APP00895,5169051010909671,Putra Panjaitan,L,1977-09-10,48,Cerai,3,SMA,Profesional,0,10340000,Solo,Jawa Tengah,087816153811,0
APP00896,1222010405946941,Ela Lesmana,P,2003-09-08,22,Menikah,3,D3,TNI/Polri,0,3790000,Palembang,Sumatera Selatan,081282649312,260000
APP00897,1275061312785644,Kurniawan Sinaga,laki-laki,1977-02-10,49,Belum Menikah,0,S3,Profesional,20,29240000,Palembang,Sumatera Selatan,082291729940,0
APP00898,5138191502996718,Rahmat Ginting,Male,2000-11-14,26,Cerai,3,S3,Profesional,5,Rp 26590000,Depok,Jawa Barat,083883353910,0
APP00899,3575022502723710,Pandu Saputra,LAKI-LAKI,2003-04-27,22,Cerai,1,S3,Swasta,2,IDR 22600000,Makassar,Sulawesi Selatan,083867348140,0
APP00900,3214130105979672,Fitri Tanoto,Perempuan,1974-09-07,52,Belum Menikah,0,S3,PNS,4,16890000,Surabaya,Jawa Timur,081242028866,0
APP00901,1326091712814954,Rahmat Purba,laki-laki,1966-02-10,59,Cerai,0,SD,TNI/Polri,9,2310000,Surabaya,Jawa Timur,082253160791,0
APP00902,1364040703669552,Tina Saputra,Perempuan,1999-11-28,26,Menikah,5,D3,Profesional,0,15500000,Palembang,Sumatera Selatan,085170288141,0
APP00903,6166121607787024,  Dedi Purba  ,Laki-laki,1997-05-11,29,Belum Menikah,0,SMA,TNI/Polri,1,IDR 6560000,Denpasar,Bali,081307491619,0
APP00904,7156061302868977,Lestari Siregar,PEREMPUAN,2001-03-19,24,Belum Menikah,0,SMA,PNS,0,5920000,Semarang,Jawa Tengah,085227410254,390000
APP00905,7177080201831737,Firda Pratama,Female,1965-10-10,60,Cerai,3,S1,Profesional,22,18330000,Denpasar,Bali,085267563558,2470000
APP00906,3549011601621360,Kartini Wibowo,Female,1975-06-09,50,Menikah,5,S2,TNI/Polri,4,12870000,Denpasar,Bali,081330686240,2060000
APP00907,1313160509690127,Jasmine Saputra,perempuan,1979-07-09,47,Belum Menikah,0,S2,PNS,21,Rp. 16310000,Jakarta,DKI Jakarta,083111522328,0
APP00908,7177100201771512,  Eko Wibowo,L,1970-10-12,55,Menikah,4,SMA,BUMN,9,5850000,Banjarmasin,Kalimantan Selatan,087713511350,2050000
APP00909,7347161801987609,Nadia Siahaan,Perempuan,1972-08-29,54,Cerai,3,SMP,BUMN,0,Rp3040000,Denpasar,Bali,087801041945,740000
APP00910,5159102411689022,  Lukman Pratama,Laki-laki,1972-04-07,53,Menikah,2,S3,Swasta,16,34110000,Padang,Sumatera Barat,083889306357,0
APP00911,3452201901805439,Bayu Gunawan,LAKI-LAKI,1962-05-30,63,Menikah,2,S1,Profesional,28,11620000,Denpasar,Bali,085299408429,0
APP00912,6355011302636366,Reza Sembiring,Pria,1960-11-01,65,Menikah,4,S2,Profesional,9,IDR 23660000,Solo,Jawa Tengah,085845701652,0
APP00913,3166090708852634,Novi Kusuma,Wanita,2000-11-02,25,Cerai,0,S2,Wiraswasta,4,21010000,Tangerang,Banten,085177250842,2440000
APP00914,3340042406814041,Ferry Permadi,Pria,1972-01-05,53,Belum Menikah,0,SMP,BUMN,17,5560000,Depok,Jawa Barat,085285574906,0
APP00915,1344201006713642,Umar Ginting,LAKI-LAKI,1995-01-13,31,Belum Menikah,0,SMP,PNS,3,3590000,Yogyakarta,DI Yogyakarta,082186304029,340000
APP00916,3139031408942898,Ira Wibowo,PEREMPUAN,1994-04-12,31,Belum Menikah,0,SD,Profesional,2,5550000,Padang,Sumatera Barat,087726693706,0
APP00917,1446010603626849,Dedi Hutapea  ,L,1967-06-10,58,Menikah,4,SD,BUMN,19,Rp 3750000,Surabaya,Jawa Timur,087733359379,0
APP00918,5119062706844601,Fitri Sembiring,Perempuan,2003-07-08,22,Cerai,2,SD,PNS,2,3700000,Surabaya,Jawa Timur,085259407992,0
APP00919,6169031006844746,Adi Panjaitan,LAKI-LAKI,1996-08-27,29,Menikah,5,S3,TNI/Polri,6,13530000,Malang,Jawa Timur,085801945391,0
APP00920,1354030501962624,Putra Rambe,Male,1977-12-15,48,Cerai,3,D3,Wiraswasta,5,5460000,Balikpapan,Kalimantan Timur,085880619022,0
APP00921,6155071104682477,  Arief Sulistyo  ,Pria,1970-11-28,56,Cerai,3,D3,Wiraswasta,1,Rp12300000,Medan,Sumatera Utara,085292126848,0
APP00922,6144081909962434,Novi Gunawan,Female,1996-09-12,30,Belum Menikah,0,SD,PNS,0,2610000,Balikpapan,Kalimantan Timur,082224659866,710000
APP00923,3627170501661612,Dedi Sihombing,Male,1974-11-06,52,Menikah,3,SMA,TNI/Polri,31,4970000,Banjarmasin,Kalimantan Selatan,085752664267,360000
APP00924,3651112507997689,Oki Pratama,LAKI-LAKI,1984-12-19,41,Belum Menikah,1,SMP,Wiraswasta,7,3680000,Semarang,Jawa Tengah,087849622494,0
APP00925,5142131806672343,Hana Susanto,Perempuan,1984-01-06,41,Menikah,1,S2,Wiraswasta,18,27370000,Bekasi,Jawa Barat,082176729350,0
APP00926,1348010603724796,Tina Ong,Wanita,1996-03-15,29,Belum Menikah,0,S2,Swasta,1,11140000,Palembang,Sumatera Selatan,083104579725,0
APP00927,1419080708690920,Yanto Panjaitan,Male,1991-10-28,35,Menikah,0,SD,Wiraswasta,4,4460000,Surabaya,Jawa Timur,085216767063,970000
APP00928,3167101705686353,Yuli Gunawan,P,2004-04-25,21,Menikah,1,D3,Profesional,0,IDR 7660000,Semarang,Jawa Tengah,082267960828,2560000
APP00929,7118011806864587,Dina Tanoto,Perempuan,2004-12-09,21,Belum Menikah,0,SMP,TNI/Polri,1,Rp4000000,Bandung,Jawa Barat,082224951935,0
APP00930,3128172409960586,Yoga Wijaya,Male,1979-04-23,46,Belum Menikah,0,SMA,PNS,25,Rp 4890000,Bandung,Jawa Barat,085104315668,0
APP00931,6141121701720690,Eka Sulistyo,Perempuan,1965-11-01,61,Cerai,1,SMP,Swasta,32,Rp2680000,Palembang,Sumatera Selatan,085785647177,0
APP00932,3256030406936378,Citra Kusuma,P,1962-04-16,63,Belum Menikah,0,SMP,PNS,33,3440000,Padang,Sumatera Barat,081319976759,0
APP00933,7370031906875361,Putra Suryadi,laki-laki,2002-11-25,23,Belum Menikah,0,SD,Wiraswasta,2,5370000,Makassar,Sulawesi Selatan,082253399824,680000
APP00934,3555141808983409,  Pandu Sinaga,laki-laki,1974-12-10,51,Cerai,2,D3,PNS,4,Rp 7240000,Semarang,Jawa Tengah,087853272766,0
APP00935,5114080109893121,Irfan Siahaan,Laki-laki,2001-06-18,24,Cerai,2,SMA,TNI/Polri,4,4000000,Bandung,Jawa Barat,087772073827,0
APP00936,3102150303640788,Mega Pulungan,Female,1986-05-24,39,Cerai,3,S3,PNS,15,18920000,Medan,Sumatera Utara,082134473057,5370000
APP00937,5145131308864850,  Mega Saputra,P,1962-08-17,64,Menikah,0,D3,TNI/Polri,30,7010000,Padang,Sumatera Barat,085783344009,1840000
APP00938,3317031902763996,Kartini Hartono,Female,1962-12-31,64,Belum Menikah,0,S2,BUMN,29,Rp 15850000,Bekasi,Jawa Barat,081254736015,0
APP00939,3354010109622205,Yuli Tarigan,P,1960-04-08,65,Menikah,5,SMA,PNS,25,2990000,Medan,Sumatera Utara,082247597833,0
APP00940,6173032705843973,Wati Simatupang,Female,1973-04-02,52,Belum Menikah,0,SMP,TNI/Polri,6,3880000,Pontianak,Kalimantan Barat,085764320317,0
APP00941,7122162203780043,  Putra Lubis,Laki-laki,1995-11-14,30,Cerai,2,SMP,Swasta,5,3740000,Solo,Jawa Tengah,083120860146,0
APP00942,7326022112723842,Made Kusuma,Pria,1987-08-02,38,Belum Menikah,0,S1,PNS,15,12850000,Manado,Sulawesi Utara,082269301000,0
APP00943,6306061711745504,Yanto Sembiring,LAKI-LAKI,1977-06-17,49,Cerai,2,SD,BUMN,0,Rp 2480000,Manado,Sulawesi Utara,087892909304,0
APP00944,1311050511878519,  Ilham Rambe,L,1979-02-08,47,Menikah,0,SD,Wiraswasta,20,2880000,Solo,Jawa Tengah,085847053110,0
APP00945,7158201705681551,Cantika Simanjuntak,Perempuan,1989-01-09,36,Cerai,3,S3,TNI/Polri,13,28180000,Palembang,Sumatera Selatan,082169376501,0
APP00946,1328140807948618,Dina Daulay,Female,1973-05-22,53,Menikah,5,S3,TNI/Polri,8,20970000,Balikpapan,Kalimantan Timur,081362762922,0
APP00947,3251110603959867,Rina Daulay,Female,1972-01-12,53,Cerai,3,S3,Profesional,12,42990000,Denpasar,Bali,087707499359,0
APP00948,1425181212940404,Dedi Siahaan,Laki-laki,1975-06-05,50,Belum Menikah,1,D3,Profesional,19,11650000,Bogor,Jawa Barat,085117165789,670000
APP00949,3568140201830715,  Candra Pratama,L,1979-12-26,46,Belum Menikah,1,S3,Profesional,17,Rp. 51240000,Semarang,Jawa Tengah,085192878757,4320000
APP00950,3265132711628084,Ilham Gunawan,L,2003-05-07,22,Menikah,2,S1,BUMN,0,7790000,Jakarta,DKI Jakarta,081269522233,0
APP00951,3118092603846939, Vina Prabowo ,Female,1980-06-21,45,Menikah,3,S1,TNI/Polri,0,12730000,Medan,Sumatera Utara,085853740571,0
APP00952,3639091204765412,Yuni Sinaga,PEREMPUAN,1973-09-19,52,Cerai,3,D3,Swasta,24,4570000,Padang,Sumatera Barat,085788658348,0
APP00953,1439171104690481,Kurniawan Simanjuntak,Pria,1970-03-16,56,Cerai,3,SMA,TNI/Polri,26,5290000,Tangerang,Banten,087870894326,1820000
APP00954,1340112601830523,Putra Lesmana,L,1978-09-04,48,Cerai,0,SMP,Swasta,27,4820000,Depok,Jawa Barat,085820073429,1340000
APP00955,3601081801646910, Candra Setiawan ,L,1973-05-26,52,Cerai,2,SMP,Wiraswasta,20,6350000,Denpasar,Bali,081350204502,0
APP00956,3429162006721289,Lukman Prabowo,Male,1976-09-02,50,Menikah,5,SD,BUMN,21,2970000,Bogor,Jawa Barat,081323590426,0
APP00957,6347160809729077,Maya Pulungan,PEREMPUAN,1962-01-25,64,Belum Menikah,0,S1,BUMN,22,16290000,Depok,Jawa Barat,085214609193,0
APP00958,1354051603941764,Gita Kusuma,perempuan,1982-11-17,43,Belum Menikah,1,SMA,TNI/Polri,7,IDR 5820000,Balikpapan,Kalimantan Timur,085161215756,0
APP00959,7108141904659888,Galih Daulay,laki-laki,2004-06-10,22,Belum Menikah,1,SMP,PNS,0,Rp 2950000,Depok,Jawa Barat,082299516704,160000
APP00960,7313062504773755,Citra Handoko,P,1970-05-27,55,Cerai,3,S1,TNI/Polri,8,12990000,Bogor,Jawa Barat,087804851420,0
APP00961,6147121507893028,Oki Sembiring,Laki-laki,2003-11-27,23,Belum Menikah,0,SMA,Wiraswasta,1,Rp4470000,Tangerang,Banten,085249044318,570000
APP00962,7314110107699578,Yoga Sitorus  ,Male,1990-03-28,35,Belum Menikah,1,S1,Wiraswasta,5,17420000,Tangerang,Banten,087726517328,0
APP00963,5173032606883569,Rizki Permadi,Pria,1973-05-15,53,Menikah,1,S2,PNS,9,11420000,Padang,Sumatera Barat,081305298770,2460000
APP00964,1323010511848532,Amelia Panjaitan,Wanita,2000-01-18,26,Cerai,2,S2,Profesional,0,35630000,Malang,Jawa Timur,081234502958,2330000
APP00965,1259121011648790,Sinta Tan,perempuan,2001-10-06,24,Cerai,2,SMP,PNS,1,IDR 2130000,Yogyakarta,DI Yogyakarta,085788101382,0
APP00966,3231182209705926,Maya Pratama,perempuan,1989-10-15,36,Menikah,4,SD,Swasta,3,Rp 3060000,Surabaya,Jawa Timur,087831681636,290000
APP00967,7102152409975018,Hendra Purba,Pria,2000-10-26,26,Cerai,1,S2,TNI/Polri,3,19750000,Manado,Sulawesi Utara,081200521410,0
APP00968,3168120302971319,Ani Pulungan,Female,1970-01-09,56,Belum Menikah,0,SMP,Wiraswasta,1,6470000,Medan,Sumatera Utara,085156972965,740000
APP00969,7365171403873941,Fatimah Nugroho,Wanita,1973-03-22,52,Belum Menikah,0,D3,BUMN,28,Rp6340000,Padang,Sumatera Barat,083166783055,0
APP00970,3437130305796406,Putri Pulungan,perempuan,1974-10-21,51,Cerai,1,S1,BUMN,2,15410000,Medan,Sumatera Utara,082230411761,0
APP00971,3562012705845132,Maya Purnama,P,1972-08-20,53,Belum Menikah,1,SMP,Swasta,25,2720000,Medan,Sumatera Utara,087870368830,890000
APP00972,7124052512981862,Joko Purba,laki-laki,1963-08-22,62,Cerai,0,S2,Wiraswasta,14,17810000,Tangerang,Banten,081265934104,0
APP00973,3403031802889559,Pandu Lim,Pria,1971-04-08,55,Menikah,1,SD,Profesional,32,3990000,Semarang,Jawa Tengah,085857898497,350000
APP00974,3236182807816841,Tina Karo,Female,1984-06-14,41,Menikah,0,S1,Profesional,4,Rp24810000,Denpasar,Bali,087781061735,0
APP00975,3354041410799975,Sari Saputra,Wanita,1995-09-03,31,Menikah,2,S3,BUMN,5,26070000,Solo,Jawa Tengah,087811938999,0
APP00976,6145072611701883,Rahmat Pardede,Male,1992-10-20,34,Menikah,0,SD,TNI/Polri,7,Rp. 3810000,Makassar,Sulawesi Selatan,081331798549,0
APP00977,3665081112863841,Galih Setiawan,L,1990-05-03,36,Menikah,5,S1,TNI/Polri,11,10940000,Bekasi,Jawa Barat,081327439225,2240000
APP00978,1454060412713079,Gita Rambe,Perempuan,1960-07-07,65,Cerai,2,S3,PNS,4,Rp18990000,Depok,Jawa Barat,087863994541,0
APP00979,1361201309810756,Dian Ong,Pria,1998-11-18,27,Menikah,4,SMA,Swasta,0,4970000,Banjarmasin,Kalimantan Selatan,085159872408,1580000
APP00980,3209070710903148,Satria Saputra,Pria,1984-10-28,42,Menikah,3,S2,Wiraswasta,2,Rp 27150000,Denpasar,Bali,083121734024,0
APP00981,3424081406790237,Yoga Hartono  ,L,1999-12-06,27,Belum Menikah,0,S3,TNI/Polri,3,Rp23570000,Makassar,Sulawesi Selatan,085144248420,0
APP00982,5109111405609437,Satria Nasution,LAKI-LAKI,1966-11-12,59,Cerai,0,SD,Swasta,22,3250000,Tangerang,Banten,082298913705,880000
APP00983,7310012104806281,Yuli Santoso,PEREMPUAN,1965-09-30,61,Cerai,3,SD,Swasta,11,Rp. 2090000,Bekasi,Jawa Barat,087792023766,0
APP00984,1409182604980267,Tina Utomo,perempuan,1968-12-21,57,Menikah,3,SMP,Profesional,34,5170000,Solo,Jawa Tengah,085124240662,650000
APP00985,3268131410760611,Joko Lubis,LAKI-LAKI,1962-06-14,64,Belum Menikah,0,S3,BUMN,14,27920000,Palembang,Sumatera Selatan,082143826928,5350000
APP00986,6102081907986914,Bunga Susanto,perempuan,2004-08-14,22,Belum Menikah,0,SMP,Swasta,0,5440000,Denpasar,Bali,081376504718,0
APP00987,3579132207937105,Adi Setiawan,L,1997-07-17,29,Belum Menikah,0,SMA,Profesional,7,9070000,Manado,Sulawesi Utara,087747061706,0
APP00988,6114111308826863,Bambang Harahap,LAKI-LAKI,2003-08-09,22,Menikah,5,SD,Wiraswasta,1,Rp 5130000,Padang,Sumatera Barat,085218860167,0
APP00989,3603091101816701,Tari Ginting,Female,1992-01-12,34,Cerai,3,SMA,BUMN,10,6580000,Makassar,Sulawesi Selatan,082275402428,0
APP00990,7331181112917010,Eka Sihombing,Wanita,1976-05-07,49,Belum Menikah,0,SMP,Profesional,1,5570000,Banjarmasin,Kalimantan Selatan,085181638493,1920000
APP00991,1419151810849849,Rini Hidayat,P,1982-08-15,43,Cerai,0,SMA,BUMN,2,3460000,Yogyakarta,DI Yogyakarta,081248527758,0
APP00992,3528200907929794,Intan Sihombing,Female,1978-05-31,47,Belum Menikah,1,D3,BUMN,6,4990000,Surabaya,Jawa Timur,082218123357,700000
APP00993,5123140507756430,Fitri Sihombing,PEREMPUAN,1976-11-04,49,Menikah,3,SMP,Wiraswasta,11,3930000,Surabaya,Jawa Timur,087898977475,0
APP00994,1333012504906379,Cantika Panjaitan,P,1983-05-22,42,Cerai,3,S3,Swasta,6,26650000,Tangerang,Banten,081242076751,0
APP00995,3176022601629355,Vina Rambe,Female,2000-11-20,25,Menikah,5,SMA,BUMN,1,Rp 7340000,Malang,Jawa Timur,085756582344,0
APP00996,3353140211600604,Sari Pardede,Perempuan,1981-09-09,44,Belum Menikah,0,S2,TNI/Polri,5,12270000,Bogor,Jawa Barat,087711034956,0
APP00997,3665072408776583,Bambang Sembiring,LAKI-LAKI,1979-11-18,46,Cerai,0,S1,Profesional,2,25820000,Padang,Sumatera Barat,085876186870,0
APP00998,1218121306989604,Firda Pulungan,P,1964-01-28,62,Cerai,0,D3,Wiraswasta,9,9310000,Manado,Sulawesi Utara,081342330292,0
APP00999,3233021202731446,Rina Panjaitan,Wanita,1961-09-05,64,Belum Menikah,0,SMA,Swasta,27,Rp 6100000,Jakarta,DKI Jakarta,085847338914,0
APP01000,3537040112703702,Firda Lim,Wanita,1975-11-03,50,Belum Menikah,0,SMP,Swasta,26,5450000,Pontianak,Kalimantan Barat,085218664774,810000
